STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/13/2024,,,,,34,",,W",29.87,",,W",28.92,",,W",47,",,W",5.37,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,45,",,W",21,",,W",83,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,69,",,W",44,",,W",,,,,220,",,W",210,",,W",,,,,,,,,14.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/14/2024,,,,,41,",,W",29.9,",,W",28.95,",,W",45,",,W",9.4,",,W",,,,,,,,,,,,,0.36,",,W,2400",,,81,",,W",51,",,W",97,",,W",0,",,W,2400",0,",,W,2400",51,"H,,S",,,55,",,W",42,",,W",,,,,30,",,W",20,",,W",,,,,,,,,21.9,",,W",31.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/15/2024,,,,,33,",,W",30.03,",,W",29.07,",,W",39,",,W",7.61,",,W",,,,,,,,,,,,,0,",,W,2400",,,69,",,W",37,",,W",92,",,W",0,",,W,2400",0,",,W,2400",43,"H,,S",,,54,",,W",34,",,W",,,,,290,",,W",290,",,W",,,,,,,,,17,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/16/2024,,,,,31,",,W",29.72,",,W",28.8,",,W",38,",,W",14.32,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,61,",,W",47,",,W",75,",,W",0,",,W,2400",0,",,W,2400",43,"H,,S",,,56,",,W",31,",,W",,,,,260,",,W",240,",,W",,,,,,,,,29.1,",,W",42.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/17/2024,,,,,22,",,W",29.78,",,W",28.8,",,W",29,",,W",11.41,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,65,",,W",54,",,W",73,",,W",0,"T,,W,2400",0,",,W,2400",35,"H,,S",,,37,",,W",28,",,W",,,,,260,",,W",250,",,W",,,,,,,,,23.9,",,W",30,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/18/2024,,,,,19,",,W",29.98,",,W",29,",,W",26,",,W",11.86,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,65,",,W",50,",,W",78,",,W",0,"T,,W,2400",0,",,W,2400",29,"H,,S",,,37,",,W",24,",,W",,,,,300,",,W",300,",,W",,,,,,,,,18.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/19/2024,,,,,20,",,W",29.78,",,W",28.83,",,W",30,",,W",12.3,",,W",,,,,,,,,,,,,0,",,W,2400",,,55,",,W",43,",,W",66,",,W",0,",,W,2400",0,",,W,2400",33,"H,,S",,,43,",,W",29,",,W",,,,,250,",,W",250,",,W",,,,,,,,,30,",,W",40,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/20/2024,,,,,14,",,W",29.95,",,W",28.92,",,W",24,",,W",12.3,",,W",,,,,,,,,,,,,0.02,",,W,2400",,,54,",,W",36,",,W",85,",,W",0.6,",,W,2400",0,",,W,2400",33,"H,,S",,,36,",,W",20,",,W",,,,,300,",,W",300,",,W",,,,,,,,,23.9,",,W",36,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/21/2024,,,,,10,",,W",30.31,",,W",29.33,",,W",21,",,W",5.37,",,W",,,,,,,,,,,,,0,",,W,2400",,,51,",,W",35,",,W",68,",,W",0,",,W,2400",0,",,W,2400",25,"H,,S",,,36,",,W",16,",,W",,,,,280,",,W",310,",,W",,,,,,,,,16.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/22/2024,,,,,22,",,W",30.2,",,W",29.24,",,W",26,",,W",6.71,",,W",,,,,,,,,,,,,0.38,",,W,2400",,,82,",,W",51,",,W",92,",,W",5,",,W,2400",2,",,W,2400",27,"H,,S",,,29,",,W",24,",,W",,,,,140,",,W",130,",,W",,,,,,,,,16.1,",,W",21.9,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/23/2024,,,,,17,",,W",30.27,",,W",29.28,",,W",24,",,W",4.92,",,W",,,,,,,,,,,,,0,",,W,2400",,,64,",,W",40,",,W",92,",,W",0,",,W,2400",5.1,",,W,2400",28,"H,,S",,,34,",,W",23,",,W",,,,,340,",,W",350,",,W",,,,,,,,,15,",,W",23,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/24/2024,,,,,17,",,W",30.25,",,W",29.28,",,W",26,",,W",10.07,",,W",,,,,,,,,,,,,0,",,W,2400",,,59,",,W",48,",,W",71,",,W",0,",,W,2400",1.2,",,W,2400",29,"H,,S",,,39,",,W",18,",,W",,,,,110,",,W",100,",,W",,,,,,,,,21.9,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/25/2024,,,,,29,",,W",29.92,",,W",29,",,W",40,",,W",14.32,",,W",,,,,,,,,,,,,0,",,W,2400",,,45,",,W",27,",,W",64,",,W",0,",,W,2400",0,",,W,2400",43,"H,,S",,,65,",,W",32,",,W",,,,,140,",,W",130,",,W",,,,,,,,,21,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/26/2024,,,,,39,",,W",29.62,",,W",28.69,",,W",45,",,W",18.12,",,W",,,,,,,,,,,,,0.39,",,W,2400",,,70,",,W",27,",,W",89,",,W",0,",,W,2400",0,",,W,2400",54,"H,,S",,,60,",,W",41,",,W",,,,,150,",,W",130,",,W",,,,,,,,,31.1,",,W",46.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/27/2024,,,,,24,",,W",29.99,",,W",29,",,W",29,",,W",14.54,",,W",,,,,,,,,,,,,0,",,W,2400",,,69,",,W",58,",,W",78,",,W",0,",,W,2400",0,",,W,2400",36,"H,,S",,,41,",,W",26,",,W",,,,,240,",,W",250,",,W",,,,,,,,,25.1,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/28/2024,,,,,20,",,W",30.09,",,W",29.12,",,W",30,",,W",10.74,",,W",,,,,,,,,,,,,0,",,W,2400",,,56,",,W",31,",,W",78,",,W",0,",,W,2400",0,",,W,2400",35,"H,,S",,,45,",,W",26,",,W",,,,,250,",,W",250,",,W",,,,,,,,,28,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/29/2024,,,,,23,",,W",30.05,",,W",29.09,",,W",32,",,W",3.36,",,W",,,,,,,,,,,,,0,",,W,2400",,,58,",,W",35,",,W",85,",,W",0,",,W,2400",0,",,W,2400",37,"H,,S",,,52,",,W",24,",,W",,,,,260,",,W",320,",,W",,,,,,,,,15,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/30/2024,,,,,34,",,W",29.86,",,W",28.9,",,W",38,",,W",5.37,",,W",,,,,,,,,,,,,0.09,",,W,2400",,,82,",,W",55,",,W",97,",,W",0,",,W,2400",0,",,W,2400",40,"H,,S",,,44,",,W",30,",,W",,,,,340,",,W",330,",,W",,,,,,,,,10.1,",,W",15,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/31/2024,,,,,35,",,W",29.99,",,W",29.03,",,W",38,",,W",4.7,",,W",,,,,,,,,,,,,0,",,W,2400",,,82,",,W",71,",,W",97,",,W",0,",,W,2400",0,",,W,2400",39,"H,,S",,,45,",,W",36,",,W",,,,,60,",,W",40,",,W",,,,,,,,,8.9,",,W",13,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/1/2024,,,,,34,",,W",29.94,",,W",28.99,",,W",39,",,W",10.07,",,W",,,,,,,,,,,,,0.25,",,W,2400",,,72,",,W",47,",,W",93,",,W",0,",,W,2400",0,",,W,2400",44,"H,,S",,,54,",,W",36,",,W",,,,,40,",,W",40,",,W",,,,,,,,,21,",,W",28,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/2/2024,,,,,40,",,W",29.53,",,W",28.63,",,W",41,",,W",12.3,",,W",,,,,,,,,,,,,0.28,",,W,2400",,,93,",,W",82,",,W",97,",,W",0,",,W,2400",0,",,W,2400",40,"H,,S",,,48,",,W",37,",,W",,,,,100,",,W",230,",,W",,,,,,,,,23,",,W",32,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/3/2024,,,,,32,",,W",29.3,",,W",28.35,",,W",36,",,W",10.51,",,W",,,,,,,,,,,,,0.03,",,W,2400",,,78,",,W",58,",,W",93,",,W",0,",,W,2400",0,",,W,2400",40,"H,,S",,,46,",,W",34,",,W",,,,,190,",,W",160,",,W",,,,,,,,,21,",,W",30,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/4/2024,,,,,33,",,W",29.59,",,W",28.59,",,W",36,",,W",7.61,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,81,",,W",68,",,W",93,",,W",0,",,W,2400",0,",,W,2400",38,"H,,S",,,44,",,W",34,",,W",,,,,10,",,W",20,",,W",,,,,,,,,15,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/5/2024,,,,,25,",,W",30.04,",,W",29.05,",,W",35,",,W",9.4,",,W",,,,,,,,,,,,,0,",,W,2400",,,56,",,W",35,",,W",85,",,W",0,",,W,2400",0,",,W,2400",39,"H,,S",,,49,",,W",32,",,W",,,,,350,",,W",340,",,W",,,,,,,,,18.1,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/6/2024,,,,,27,",,W",30.19,",,W",29.23,",,W",37,",,W",4.92,",,W",,,,,,,,,,,,,0,",,W,2400",,,52,",,W",33,",,W",72,",,W",0,",,W,2400",0,",,W,2400",44,"H,,S",,,57,",,W",31,",,W",,,,,360,",,W",290,",,W",,,,,,,,,14.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/7/2024,,,,,26,",,W",30.11,",,W",29.18,",,W",39,",,W",10.07,",,W",,,,,,,,,,,,,0.04,",,W,2400",,,48,",,W",27,",,W",78,",,W",0,",,W,2400",0,",,W,2400",46,"H,,S",,,60,",,W",30,",,W",,,,,110,",,W",110,",,W",,,,,,,,,21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/8/2024,,,,,38,",,W",29.94,",,W",29.01,",,W",48,",,W",10.51,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,50,",,W",26,",,W",73,",,W",0,",,W,2400",0,",,W,2400",56,"H,,S",,,73,",,W",45,",,W",,,,,220,",,W",210,",,W",,,,,,,,,25.1,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/9/2024,,,,,37,",,W",29.87,",,W",28.95,",,W",49,",,W",11.86,",,W",,,,,,,,,,,,,0,",,W,2400",,,45,",,W",27,",,W",63,",,W",0,",,W,2400",0,",,W,2400",61,"H,,S",,,71,",,W",45,",,W",,,,,250,",,W",240,",,W",,,,,,,,,23.9,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/10/2024,,,,,37,",,W",29.94,",,W",29,",,W",45,",,W",4.03,",,W",,,,,,,,,,,,,0,",,W,2400",,,54,",,W",32,",,W",86,",,W",0,",,W,2400",0,",,W,2400",52,"H,,S",,,67,",,W",38,",,W",,,,,140,",,W",160,",,W",,,,,,,,,13,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/11/2024,,,,,45,",,W",29.53,",,W",28.64,",,W",47,",,W",10.51,",,W",,,,,,,,,,,,,0.82,",,W,2400",,,91,",,W",51,",,W",97,",,W",0,",,W,2400",0,",,W,2400",51,"H,,S",,,54,",,W",44,",,W",,,,,310,",,W",320,",,W",,,,,,,,,18.1,",,W",29.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/12/2024,,,,,39,",,W",29.57,",,W",28.59,",,W",43,",,W",19.01,",,W",,,,,,,,,,,,,0.26,",,W,2400",,,74,",,W",44,",,W",93,",,W",0,",,W,2400",0,",,W,2400",47,"H,,S",,,51,",,W",44,",,W",,,,,300,",,W",310,",,W",,,,,,,,,31.1,",,W",44.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/13/2024,,,,,31,",,W",29.96,",,W",29.02,",,W",41,",,W",12.75,",,W",,,,,,,,,,,,,0,",,W,2400",,,50,",,W",31,",,W",70,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,59,",,W",39,",,W",,,,,260,",,W",260,",,W",,,,,,,,,21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/14/2024,,,,,42,",,W",29.7,",,W",28.78,",,W",52,",,W",11.86,",,W",,,,,,,,,,,,,0,",,W,2400",,,46,",,W",26,",,W",61,",,W",0,",,W,2400",0,",,W,2400",62,"H,,S",,,77,",,W",48,",,W",,,,,270,",,W",250,",,W",,,,,,,,,23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/15/2024,,,,,37,",,W",29.98,",,W",29.01,",,W",48,",,W",6.26,",,W",,,,,,,,,,,,,0,",,W,2400",,,51,",,W",27,",,W",89,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,72,",,W",43,",,W",,,,,240,",,W",300,",,W",,,,,,,,,17,",,W",21,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/16/2024,,,,,36,",,W",30.06,",,W",29.15,",,W",47,",,W",12.08,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,46,",,W",32,",,W",71,",,W",0,",,W,2400",0,",,W,2400",56,"H,,S",,,71,",,W",42,",,W",,,,,110,",,W",100,",,W",,,,,,,,,21.9,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/17/2024,,,,,49,",,W",29.74,",,W",28.8,",,W",54,",,W",15.21,",,W",,,,,,,,,,,,,0.5,",,W,2400",,,73,",,W",45,",,W",93,",,W",0,",,W,2400",0,",,W,2400",60,"H,,S",,,73,",,W",51,",,W",,,,,250,",,W",250,",,W",,,,,,,,,35.1,",,W",42.9,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/18/2024,,,,,42,",,W",30,",,W",29.05,",,W",48,",,W",8.28,",,W",,,,,,,,,,,,,0.1,",,W,2400",,,66,",,W",53,",,W",90,",,W",0,",,W,2400",0,",,W,2400",54,"H,,S",,,60,",,W",48,",,W",,,,,280,",,W",280,",,W",,,,,,,,,18.1,",,W",25.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/19/2024,,,,,32,",,W",29.99,",,W",29.05,",,W",41,",,W",14.09,",,W",,,,,,,,,,,,,0.16,",,W,2400",,,58,",,W",36,",,W",96,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,51,",,W",43,",,W",,,,,260,",,W",280,",,W",,,,,,,,,29.1,",,W",38,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/20/2024,,,,,23,",,W",30.13,",,W",29.15,",,W",33,",,W",11.41,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,52,",,W",42,",,W",67,",,W",0,"T,,W,2400",0,",,W,2400",41,"H,,S",,,44,",,W",35,",,W",,,,,250,",,W",270,",,W",,,,,,,,,21.9,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/21/2024,,,,,25,",,W",30.11,",,W",29.15,",,W",36,",,W",11.18,",,W",,,,,,,,,,,,,0,",,W,2400",,,48,",,W",35,",,W",64,",,W",0,",,W,2400",0,",,W,2400",42,"H,,S",,,53,",,W",36,",,W",,,,,260,",,W",250,",,W",,,,,,,,,23,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/22/2024,,,,,28,",,W",30.03,",,W",29.1,",,W",41,",,W",9.84,",,W",,,,,,,,,,,,,0,",,W,2400",,,43,",,W",28,",,W",79,",,W",0,",,W,2400",0,",,W,2400",48,"H,,S",,,64,",,W",30,",,W",,,,,220,",,W",210,",,W",,,,,,,,,23,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/23/2024,,,,,40,",,W",29.79,",,W",28.87,",,W",48,",,W",15.88,",,W",,,,,,,,,,,,,0.38,",,W,2400",,,62,",,W",43,",,W",93,",,W",0,",,W,2400",0,",,W,2400",56,"H,,S",,,60,",,W",48,",,W",,,,,220,",,W",210,",,W",,,,,,,,,28,",,W",36.9,",,W",,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/24/2024,,,,,30,",,W",30.18,",,W",29.17,",,W",36,",,W",8.72,",,W",,,,,,,,,,,,,0,",,W,2400",,,69,",,W",52,",,W",89,",,W",0,",,W,2400",0,",,W,2400",43,"H,,S",,,49,",,W",30,",,W",,,,,330,",,W",330,",,W",,,,,,,,,19.9,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/25/2024,,,,,25,",,W",30.36,",,W",29.39,",,W",35,",,W",4.25,",,W",,,,,,,,,,,,,0,",,W,2400",,,55,",,W",31,",,W",81,",,W",0,",,W,2400",0,",,W,2400",39,"H,,S",,,55,",,W",27,",,W",,,,,50,",,W",100,",,W",,,,,,,,,12.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/26/2024,,,,,32,",,W",30.19,",,W",29.27,",,W",42,",,W",11.63,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,51,",,W",30,",,W",79,",,W",0,",,W,2400",0,",,W,2400",48,"H,,S",,,63,",,W",33,",,W",,,,,120,",,W",120,",,W",,,,,,,,,21.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/27/2024,,,,,57,",,W",29.93,",,W",29.01,",,W",61,",,W",16.11,",,W",,,,,,,,,,,,,0.16,",,W,2400",,,73,",,W",50,",,W",97,",,W",0,",,W,2400",0,",,W,2400",63,"H,,S",,,81,",,W",50,",,W",,,,,230,",,W",230,",,W",,,,,,,,,30,",,W",42.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/28/2024,,,,,60,",,W",29.97,",,W",29.05,",,W",62,",,W",8.28,",,W",,,,,,,,,,,,,0.31,",,W,2400",,,85,",,W",60,",,W",100,",,W",0,",,W,2400",0,",,W,2400",69,"H,,S",,,77,",,W",53,",,W",,,,,220,",,W",200,",,W",,,,,,,,,19.9,",,W",31.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/29/2024,,,,,56,",,W",29.86,",,W",28.95,",,W",59,",,W",9.4,",,W",,,,,,,,,,,,,0.05,",,W,2400",,,81,",,W",55,",,W",100,",,W",0,",,W,2400",0,",,W,2400",61,"H,,S",,,74,",,W",53,",,W",,,,,250,",,W",180,",,W",,,,,,,,,25.1,",,W",35.1,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,4/30/2024,,,,,44,",,W",29.9,",,W",28.95,",,W",51,",,W",10.51,",,W",,,,,,,,,,,,,0,",,W,2400",,,61,",,W",50,",,W",90,",,W",0,",,W,2400",0,",,W,2400",59,"H,,S",,,66,",,W",48,",,W",,,,,280,",,W",250,",,W",,,,,,,,,23,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
